"","epoch_grp","chr","pos","end","LOD","lod_thresh"
"1","1","chr1",3010274,3010274,0.554238328328557,3.45649396841076
"2","1","chr1",3492195,3492195,0.554238328328557,3.45649396841076
"3","1","chr1",3511204,3511204,0.554238328328563,3.45649396841076
"4","1","chr1",3659804,3659804,0.554238328328563,3.45649396841076
"5","1","chr1",3777023,3777023,0.55423832832855,3.45649396841076
"6","1","chr1",3812265,3812265,0.55423832832855,3.45649396841076
"7","1","chr1",4430623,4430623,0.554238328328563,3.45649396841076
"8","1","chr1",4446737,4446737,0.554238328328563,3.45649396841076
"9","1","chr1",4518714,4518714,0.554238328328563,3.45649396841076
"10","1","chr1",4776317,4776317,0.554238328328563,3.45649396841076
"11","1","chr1",4820983,4820983,0.554238328328569,3.45649396841076
"12","1","chr1",4847112,4847112,0.55423832832855,3.45649396841076
"13","1","chr1",4878056,4878056,0.554238328328557,3.45649396841076
"14","1","chr1",5018010,5018010,0.554238328328572,3.45649396841076
"15","1","chr1",5025197,5025197,0.55423832832855,3.45649396841076
"16","1","chr1",5028801,5028801,0.55423832832855,3.45649396841076
"17","1","chr1",5119671,5119671,0.55423832838816,3.45649396841076
"18","1","chr1",5155818,5155818,0.55423832838816,3.45649396841076
"19","1","chr1",5185979,5185979,0.547353712768113,3.45649396841076
"20","1","chr1",5316776,5316776,0.547353551086275,3.45649396841076
"21","1","chr1",5641533,5641533,0.454152192971287,3.45649396841076
"22","1","chr1",6097778,6097778,0.454152192971278,3.45649396841076
"23","1","chr1",6357478,6357478,0.454152192297594,3.45649396841076
"24","1","chr1",6747440,6747440,0.454152192297526,3.45649396841076
"25","1","chr1",6830161,6830161,0.454152192297526,3.45649396841076
"26","1","chr1",9843988,9843988,0.454152192297526,3.45649396841076
"27","1","chr1",10098253,10098253,0.454152192297526,3.45649396841076
"28","1","chr1",10162992,10162992,0.454152192297517,3.45649396841076
"29","1","chr1",10809088,10809088,0.454152192297517,3.45649396841076
"30","1","chr1",11083825,11083825,0.454152192297517,3.45649396841076
"31","1","chr1",11416077,11416077,0.454152192297517,3.45649396841076
"32","1","chr1",11515687,11515687,0.454152192297517,3.45649396841076
"33","1","chr1",11793253,11793253,0.454152192296736,3.45649396841076
"34","1","chr1",12740981,12740981,0.454152192296739,3.45649396841076
"35","1","chr1",12938444,12938444,0.453994159209104,3.45649396841076
"36","1","chr1",12994801,12994801,0.45395745667286,3.45649396841076
"37","1","chr1",13055719,13055719,0.294519972687335,3.45649396841076
"38","1","chr1",13073341,13073341,0.294512977608315,3.45649396841076
"39","1","chr1",13842623,13842623,0.294512977608318,3.45649396841076
"40","1","chr1",13855369,13855369,0.267329794991111,3.45649396841076
"41","1","chr1",13860415,13860415,0.267321956553454,3.45649396841076
"42","1","chr1",13890559,13890559,0.267321955769519,3.45649396841076
"43","1","chr1",14567972,14567972,0.267321955769519,3.45649396841076
"44","1","chr1",14576853,14576853,0.267321955769519,3.45649396841076
"45","1","chr1",14748117,14748117,0.267321955769519,3.45649396841076
"46","1","chr1",14753392,14753392,0.267321955105833,3.45649396841076
"47","1","chr1",14763878,14763878,0.26732195510584,3.45649396841076
"48","1","chr1",14797138,14797138,0.267321955769519,3.45649396841076
"49","1","chr1",14909034,14909034,0.267321955769519,3.45649396841076
"50","1","chr1",15206803,15206803,0.267321957835818,3.45649396841076
"51","1","chr1",15409882,15409882,0.267321957835834,3.45649396841076
"52","1","chr1",15508184,15508184,0.448231726774115,3.45649396841076
"53","1","chr1",15817404,15817404,0.448231726774118,3.45649396841076
"54","1","chr1",15981339,15981339,0.276187276864452,3.45649396841076
"55","1","chr1",16106636,16106636,0.276089194219711,3.45649396841076
"56","1","chr1",16724263,16724263,0.276089194135091,3.45649396841076
"57","1","chr1",17255046,17255046,0.276088348020489,3.45649396841076
"58","1","chr1",17259053,17259053,0.138193923030012,3.45649396841076
"59","1","chr1",17395985,17395985,0.138193923030003,3.45649396841076
"60","1","chr1",18168753,18168753,0.138193920478148,3.45649396841076
"61","1","chr1",18496617,18496617,0.138194774875678,3.45649396841076
"62","1","chr1",18605609,18605609,0.138193920306474,3.45649396841076
"63","1","chr1",18790547,18790547,0.138193920306474,3.45649396841076
"64","1","chr1",18823698,18823698,0.138193918545544,3.45649396841076
"65","1","chr1",18872023,18872023,0.138193918545528,3.45649396841076
"66","1","chr1",20623542,20623542,0.00941113632048623,3.45649396841076
"67","1","chr1",20633818,20633818,0.00940560278514818,3.45649396841076
"68","1","chr1",20642132,20642132,0.00940560278515126,3.45649396841076
"69","1","chr1",20775218,20775218,0.0601390328432281,3.45649396841076
"70","1","chr1",20784227,20784227,0.060145174819898,3.45649396841076
"71","1","chr1",21591279,21591279,0.0601451748199042,3.45649396841076
"72","1","chr1",21638464,21638464,0.110888776381328,3.45649396841076
"73","1","chr1",21640961,21640961,0.110876647849374,3.45649396841076
"74","1","chr1",22062131,22062131,0.110899736369373,3.45649396841076
"75","1","chr1",22104486,22104486,0.225046704158982,3.45649396841076
"76","1","chr1",22104600,22104600,0.225048320644837,3.45649396841076
"77","1","chr1",22168405,22168405,0.22504832080647,3.45649396841076
"78","1","chr1",22400540,22400540,0.225048320806501,3.45649396841076
"79","1","chr1",23145049,23145049,0.225048320806495,3.45649396841076
"80","1","chr1",23152100,23152100,0.225048320806492,3.45649396841076
"81","1","chr1",23379426,23379426,0.225048320806492,3.45649396841076
"82","1","chr1",23495995,23495995,0.225048320806498,3.45649396841076
"83","1","chr1",23576777,23576777,0.225048320806492,3.45649396841076
"84","1","chr1",23815235,23815235,0.225048320806489,3.45649396841076
"85","1","chr1",23996126,23996126,0.225048320806495,3.45649396841076
"86","1","chr1",24109329,24109329,0.225048320806495,3.45649396841076
"87","1","chr1",25237332,25237332,0.225048320807032,3.45649396841076
"88","1","chr1",25298573,25298573,0.225048337097285,3.45649396841076
"89","1","chr1",25351001,25351001,0.225102224860567,3.45649396841076
"90","1","chr1",25432521,25432521,1.0572313220533,3.45649396841076
"91","1","chr1",25575438,25575438,0.904557037065678,3.45649396841076
