chrom	pos	end	het	hom	nocall	n_unq_gt_w_het	n_unq_gt_wo_het
chr17	3002819	3002830	1	45	108	2	1
chr17	3002842	3002893	1	0	153	1	0
chr17	3002895	3002918	0	0	154	0	0
chr17	3003385	3003396	0	152	2	1	1
chr17	3003515	3003526	0	148	6	1	1
chr17	3003676	3003687	1	138	15	2	1
chr17	3003786	3003813	85	17	52	5	2
chr17	3005866	3005877	0	12	142	1	1
chr17	3039265	3039276	0	60	94	1	1
chr17	3039507	3039524	0	116	38	1	1
chr17	3040117	3040128	0	146	8	1	1
chr17	3040632	3040659	1	133	20	2	1
chr17	3044075	3044092	0	119	35	1	1
chr17	3055465	3055476	0	90	64	1	1
chr17	3065014	3065029	1	107	46	2	1
chr17	3068124	3068135	0	121	33	1	1
chr17	3083094	3083108	0	140	14	1	1
chr17	3083378	3083397	0	109	45	1	1
chr17	3084939	3084950	0	112	42	1	1
chr17	3085165	3085179	0	123	31	1	1
chr17	3086609	3086620	0	100	54	1	1
chr17	3086737	3086762	8	53	93	5	2
chr17	3086885	3086896	0	152	2	1	1
chr17	3087007	3087020	1	76	77	2	1
chr17	3087034	3087049	0	91	63	1	1
chr17	3087707	3087726	1	115	38	2	1
chr17	3087927	3087938	0	109	45	1	1
chr17	3088696	3088741	8	21	125	5	2
chr17	3089830	3089844	0	132	22	1	1
chr17	3091266	3091277	1	144	9	2	1
chr17	3091447	3091458	0	144	10	1	1
chr17	3092047	3092058	0	139	15	1	1
chr17	3092452	3092463	36	35	83	2	1
chr17	3092465	3092504	8	65	81	4	2
chr17	3095017	3095028	0	129	25	1	1
chr17	3095038	3095052	0	119	35	1	1
chr17	3095074	3095093	0	118	36	1	1
chr17	3098863	3098883	0	115	39	1	1
chr17	3100226	3100237	0	114	40	1	1
chr17	3100259	3100270	0	124	30	1	1
chr17	3100530	3100581	8	99	47	6	3
chr17	3100592	3100603	0	117	37	1	1
chr17	3104459	3104473	0	147	7	1	1
chr17	3105550	3105589	11	44	99	9	2
chr17	3106841	3106852	0	122	32	1	1
chr17	3107582	3107633	7	5	142	4	1
chr17	3108868	3108879	0	92	62	1	1
chr17	3109935	3109949	0	142	12	1	1
chr17	3110856	3110867	0	151	3	1	1
chr17	3115455	3115469	0	134	20	1	1
chr17	3116450	3116461	0	138	16	1	1
chr17	3119105	3119116	0	116	38	1	1
chr17	3125460	3125475	1	55	98	3	2
chr17	3125754	3125773	0	139	15	1	1
chr17	3127042	3127066	0	144	10	1	1
chr17	3129658	3129669	0	132	22	1	1
chr17	3132202	3132216	0	151	3	1	1
chr17	3132223	3132234	0	149	5	1	1
chr17	3132413	3132444	4	73	77	3	1
chr17	3132865	3132876	0	153	1	1	1
chr17	3132887	3132906	0	144	10	1	1
chr17	3132905	3132920	4	149	1	4	3
chr17	3134967	3135012	11	4	139	4	2
chr17	3135027	3135038	0	64	90	1	1
chr17	3136658	3136669	0	118	36	1	1
chr17	3136832	3136849	0	104	50	1	1
chr17	3139255	3139266	0	144	10	1	1
chr17	3140466	3140490	0	141	13	1	1
chr17	3142034	3142051	0	146	8	1	1
